"","id","group","age_at_test","mass","time_point","Maturity_offset","Jump_height","Jump_speed","Bounciness","l_kicker","r_kicker","l_grip","r_grip","l_ham","r_ham","x10m_accel","x20m_speed","Fitness","mass_mean","mass_sd","Jump_height_mean","Jump_height_sd","Jump_speed_mean","Jump_speed_sd","Bounciness_mean","Bounciness_sd","l_kicker_mean","l_kicker_sd","r_kicker_mean","r_kicker_sd","l_grip_mean","l_grip_sd","r_grip_mean","r_grip_sd","l_ham_mean","l_ham_sd","r_ham_mean","r_ham_sd","x10m_accel_mean","x10m_accel_sd","x20m_speed_mean","x20m_speed_sd","Fitness_mean","Fitness_sd","mass_tscore","Jump_height_tscore","Jump_speed_tscore","Bounciness_tscore","l_kicker_tscore","r_kicker_tscore","l_grip_tscore","r_grip_tscore","l_ham_tscore","r_ham_tscore","x10m_accel_tscore","x20m_speed_tscore","Fitness_tscore"
"136","ETC51","u16s",16,54.8,"September 2025",2.97064402147072,25,0.41,1.35,229.25,236.5,5.21897810218978,5.51094890510949,246,275.25,2.02,3.53,16,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,44.7534682272244,55.0857863262794,60.4666263958131,56.8522287656545,43.2629217415113,41.9795408310847,53.531485480868,54.7819383393362,47.8003798804816,50.632932635871,57.1322100222933,55.918642758558,42.1639487193129
"137","ETC52","u16s",14,51.1,"April 2025",3.12126308999765,16.9,0.3,1.14,NA,NA,NA,NA,198,161.5,2.02,3.57,18,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,42.3980174027286,28.1568445644077,37.7023791739618,44.2905689483381,NA,NA,NA,NA,37.9558137099626,29.9714684516028,57.1322100222933,59.2970680304701,55.3615087709965
"138","ETC52","u16s",15,53,"September 2025",3.13154581155111,18.9,0.34,1.34,264,268,5.37735849056604,5.90566037735849,210.75,230.75,2.02,3.55,18.5,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,43.6075732315238,34.8059659870921,45.980287254635,56.2540544886394,52.2180817763603,47.9948852077712,55.8998597346395,60.515938262858,40.5707765990067,42.5499862077397,57.1322100222933,57.6078553945141,58.6608987839173
"139","ETC57","u16s",14,53.8,"August 2024",2.23227949856263,23.7,0.35,0.9,NA,NA,NA,NA,246.25,220,2.04,NA,18,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,44.1168598962796,50.7638574015346,48.0497642748033,29.9343862999766,NA,NA,NA,NA,47.8516536626197,40.5973643177979,60.0444482192243,NA,55.3615087709965
"140","ETC57","u16s",15,55.6,"September 2025",2.46888099019666,25.5,0.48,1.56,254.25,249.75,4.64028776978417,4.56834532374101,247.25,246.25,1.92,3.41,18.5,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,45.2627548919803,56.7480666819505,74.9529655369911,69.4138885829708,49.7054829176617,44.5098047355639,44.8779185953017,41.0886731482283,48.0567487911722,45.3653945141675,42.5710190376385,45.7833669428219,58.6608987839173
"141","ETC58","u16s",14,52.9,"August 2024",2.65461260231632,18.1,0.25,1.58,NA,NA,NA,NA,224.5,181.75,2.03,3.55,17,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,43.5439123984293,32.1463174180184,27.3549940731204,70.6102371370009,NA,NA,NA,NA,43.3908346166033,33.6496631745165,58.5883291207587,57.6078553945141,48.7627287451547
"142","ETC58","u16s",15,56.1,"September 2025",2.74675931788418,23.8,0.43,1.65,253,247.75,5.49019607843137,5.16934046345811,241.25,206.5,1.96,3.5,18,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,45.5810590574527,51.0963134726688,64.6055804361497,74.7974570761064,49.3833548588542,44.1278781084727,57.5872001983026,49.8193696885124,46.8261780198573,38.1452345025221,48.3954954315004,53.384823804624,55.3615087709965
"143","ETC58","u16s",15,53.2,"April 2025",2.68086056093179,22.4,0.32,1.37,NA,NA,NA,NA,203,164.25,2.01,3.5,18,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,43.7348948977127,46.4419284767897,41.8413332142984,58.0485773196846,NA,NA,NA,NA,38.981289352725,30.4709763769368,55.6760909238278,53.384823804624,55.3615087709965
"144","ETC59","u12s",11,40.7,"April 2025",-0.614774427336222,18,0.22,0.99,NA,NA,NA,NA,165.75,209.25,NA,NA,15.5,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,46.7898865379365,46.2378347380827,35.9122212630417,50.8828340204434,NA,NA,NA,NA,44.3755210538315,50.9823181073909,NA,NA,49.7457514194077
"145","ETC59","u12s",11,45.2,"September 2025",-0.364325576300579,19.3,0.26,0.84,175,166.75,3.56194690265487,2.94247787610619,173,202.25,2.25,3.98,16,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,51.1044835748094,49.810307787849,41.6521664794865,43.6733009990528,48.4387816760879,41.5489449297202,47.5285299729347,37.0562533672293,46.1430693180079,49.5574171164503,58.0840077000807,56.8493281370688,53.5594801282917
"146","ETC60","u14s",12,46.5,"September 2025",0.823851720995894,21.5,0.27,1.07,216.5,198.5,4.38709677419355,5.05376344086022,181.25,193.25,1.94,3.47,14.5,53.4613675213675,8.0287949059666,21.9095726495726,3.3081959341734,0.34757264957265,0.0730129844543789,1.1635701754386,0.238010827697964,220.539473684211,29.5108576014705,228.368421052632,35.3711833847143,4.77574028328648,0.770433055597295,5.11831803759369,0.820113139004277,240.151175213675,45.4189995975412,252.981303418803,53.380298972688,2.01997939951786,0.0764463408794256,3.53224429824561,0.13276443729857,17.2108974358974,1.45780711539456,41.32949888134,48.7619456110752,39.3754994194054,46.0686588781021,48.6311906828457,41.5557190360956,44.9555187661096,49.2128574258443,37.0316000494067,38.8102343807844,39.5378380969198,45.311673855429,31.4042790210711
"147","ETC60","u12s",11,42.2,"April 2025",NA,21.5,0.35,0.98,NA,NA,NA,NA,150.5,145.25,2.11,3.76,13,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,48.2280855502274,55.8560314105303,54.5670432164872,50.4021984856841,NA,NA,NA,NA,40.6575747050465,37.9546519045051,45.845925802916,47.1572290043933,30.677107874988
"148","ETC61","u14s",12,52.2,"September 2025",0.578026452560324,21.5,0.31,1.32,231.5,224.25,3.79310344827586,5.09578544061303,215.75,223.5,2.04,3.61,17,53.4613675213675,8.0287949059666,21.9095726495726,3.3081959341734,0.34757264957265,0.0730129844543789,1.1635701754386,0.238010827697964,220.539473684211,29.5108576014705,228.368421052632,35.3711833847143,4.77574028328648,0.770433055597295,5.11831803759369,0.820113139004277,240.151175213675,45.4189995975412,252.981303418803,53.380298972688,2.01997939951786,0.0764463408794256,3.53224429824561,0.13276443729857,17.2108974358974,1.45780711539456,48.4289453944948,48.7619456110752,44.853977021563,56.5723826968037,53.714065671627,48.8356564133471,37.2456558312025,49.7252501403889,44.6275401418141,44.4771190895938,52.6189089303458,55.85666638872,48.5533241423345
"149","RTC41","u16s",NA,67.6,"April 2024",NA,23.1,0.34,1.16,NA,NA,NA,NA,NA,NA,2,3.46,15.5,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,52.902054863318,48.7691209747293,45.980287254635,45.4869175023682,NA,NA,NA,NA,NA,NA,54.2199718253623,50.006398532712,38.864558706392
"150","RTC41","u16s",NA,65.2,"Feb 2024",NA,23.3,0.34,1.31,NA,NA,NA,NA,270,302.25,1.91,3.35,17,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,51.3741948690504,49.4340331169977,45.980287254635,54.4595316575942,NA,NA,NA,NA,52.7226629657411,55.5371922664226,41.114899939173,40.7157290349538,48.7627287451547
"151","RTC42","u16s",NA,127.4,"Autumn 2023",NA,22.8,0.34,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,90.9712330538175,47.7717527613266,45.980287254635,51.4686602725189,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","RTC46","u16s",NA,126.7,"Autumn 2023",NA,28.4,0.38,1.31,NA,NA,NA,NA,NA,NA,1.92,3.37,18,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,90.5256072221561,66.3892927448428,54.2581953353082,54.4595316575942,NA,NA,NA,NA,NA,NA,42.5710190376385,42.4049416709098,55.3615087709965
"153","RTC46","u16s",NA,54.6,"April 2024",NA,25.4,0.39,1.21,NA,NA,NA,NA,NA,NA,2.13,3.61,16.5,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,44.6261465610355,56.4156106108163,56.3276723554765,48.4777888874436,NA,NA,NA,NA,NA,NA,73.1495201054136,62.6754933023821,45.4633387322338
"154","RTC46","u16s",NA,80.6,"August 2024",NA,28.9,0.42,1.39,NA,NA,NA,NA,228.5,213.5,1.99,3.46,17.5,63.041380952381,15.7082455788141,23.4702380952381,3.00791619352405,0.35942380952381,0.0483213870100707,1.23544761904762,0.167175359828256,255.392857142857,38.8044433206891,278.5,52.366079192546,4.98281692913433,0.668730409157448,5.18177451597485,0.688370208429606,256.72487745098,48.757862122704,271.765441176471,55.0541815359873,1.97101904761905,0.0686757011190803,3.45992424242424,0.118398356573273,17.1875,1.51543163445948,61.1779631656005,68.0515731005139,62.5361034159814,59.2449258737147,NA,NA,NA,NA,44.2112151308132,39.416709221554,52.7638527268969,50.006398532712,52.0621187580756
